Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up
28-Apr-2022,Orders-Lazada Fees,Payment Fee,529359158510345,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-119.84,12.84,0,No,25 Apr 2022 - 01 May 2022,paid,487693429009228,490810318089718,Delivered,J&T Express PH,standard,Dropshipping,383219755655032,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Sales,Item Price Credit,497255671330453,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,5350,0,0,No,25 Apr 2022 - 01 May 2022,paid,490682426961120,497500387815177,Delivered,J&T Express PH,standard,Dropshipping,371439144226422,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Commission,548669796194985,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-53.33,5.71,0,No,25 Apr 2022 - 01 May 2022,paid,490679087681277,491060067952629,Delivered,J&T Express PH,standard,Dropshipping,462598875856360,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Payment Fee,467227819015578,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-119.84,12.84,0,No,25 Apr 2022 - 01 May 2022,paid,490484057851374,497599167844830,Delivered,J&T Express PH,standard,Dropshipping,361603768507268,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Sales,Item Price Credit,494541979741697,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,5350,0,0,No,25 Apr 2022 - 01 May 2022,paid,497109349213500,491079684542262,Delivered,J&T Express PH,standard,Dropshipping,358701054382793,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Commission,478753326765065,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-53.33,5.71,0,No,25 Apr 2022 - 01 May 2022,paid,497306907514233,495905636075730,Delivered,J&T Express PH,standard,Dropshipping,476756996516298,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),539955439206118,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-2643,283.18,0,No,25 Apr 2022 - 01 May 2022,paid,489461305525377,490912180540951,Delivered,J&T Express PH,standard,Dropshipping,442414122485872,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),507569115833075,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-2643,283.18,0,No,25 Apr 2022 - 01 May 2022,paid,487782949689602,487649887290344,Delivered,J&T Express PH,standard,Dropshipping,500676848978990,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),544332013002654,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-2643,283.18,0,No,25 Apr 2022 - 01 May 2022,paid,492751504973995,490078163029613,Delivered,J&T Express PH,standard,Dropshipping,395117952518839,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Payment Fee,501169984478609,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-119.84,12.84,0,No,25 Apr 2022 - 01 May 2022,paid,494424732481144,495557138423614,Delivered,J&T Express PH,standard,Dropshipping,399972977148686,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Payment Fee,533977079493659,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-119.84,12.84,0,No,25 Apr 2022 - 01 May 2022,paid,488650936467393,491139049443058,Delivered,J&T Express PH,standard,Dropshipping,383804080013156,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Sales,Item Price Credit,510973224640128,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,6693.93,0,0,No,25 Apr 2022 - 01 May 2022,paid,491600948329363,495271534035467,Delivered,J&T Express PH,standard,Dropshipping,532428451031220,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Commission,468669349191028,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-53.33,5.71,0,No,25 Apr 2022 - 01 May 2022,paid,489663059631628,486449936965284,Delivered,J&T Express PH,standard,Dropshipping,441397163849842,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Lazada Fees,Commission,521795625062507,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-53.33,5.71,0,No,25 Apr 2022 - 01 May 2022,paid,492070576453735,495335665197602,Delivered,J&T Express PH,standard,Dropshipping,523139139105665,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Apr-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),538254167860536,CHARM WHEELS,SAILUN TIRE Passenger Car Radial Atrezzo Inspire 235/55 R19,P07-A1-B015-0043,2889122378_PH-14034835741,-2643,283.18,0,No,25 Apr 2022 - 01 May 2022,paid,489275189678937,491913783599398,Delivered,J&T Express PH,standard,Dropshipping,479392362833969,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Lazada Fees,Payment Fee,517029286234579,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-14.34,1.54,0,No,25 Apr 2022 - 01 May 2022,paid,490735287791366,486213500768483,Delivered,LEX PH,standard,Dropshipping,461116048135293,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Sales,Item Price Credit,548168119294294,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,640,0,0,No,25 Apr 2022 - 01 May 2022,paid,490092367402922,493709117694535,Delivered,LEX PH,standard,Dropshipping,486183023249271,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Lazada Fees,Commission,487557253587768,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-6.38,0.68,0,No,25 Apr 2022 - 01 May 2022,paid,494062947569488,491931196804098,Delivered,LEX PH,standard,Dropshipping,450568312307863,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Lazada Fees,Payment Fee,522856619641203,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-14.34,1.54,0,No,25 Apr 2022 - 01 May 2022,paid,490631106282632,486495434296207,Delivered,LEX PH,standard,Dropshipping,382114055966211,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Sales,Item Price Credit,465506324037115,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,640,0,0,No,25 Apr 2022 - 01 May 2022,paid,494990315988345,497653941525393,Delivered,LEX PH,standard,Dropshipping,366702212937411,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Lazada Fees,Commission,496776608949556,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-6.38,0.68,0,No,25 Apr 2022 - 01 May 2022,paid,497571461679019,486888346240166,Delivered,LEX PH,standard,Dropshipping,452026682586524,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Lazada Fees,Payment Fee,550065610224711,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-14.34,1.54,0,No,25 Apr 2022 - 01 May 2022,paid,490399897996573,491490691464938,Delivered,LEX PH,standard,Dropshipping,513605055639148,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Sales,Item Price Credit,507494533136202,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,640,0,0,No,25 Apr 2022 - 01 May 2022,paid,490358882204050,497245325988953,Delivered,LEX PH,standard,Dropshipping,533006454232781,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Lazada Fees,Commission,523176011875566,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-6.38,0.68,0,No,25 Apr 2022 - 01 May 2022,paid,494910677345310,496785401305040,Delivered,LEX PH,standard,Dropshipping,394611375709562,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,489239879132686,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-25.59,2.74,0,No,25 Apr 2022 - 01 May 2022,paid,495822856930468,493751072320984,Delivered,LEX PH,standard,Dropshipping,368653094418276,commission program:107-49742,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,511600907968710,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-25.59,2.74,0,No,25 Apr 2022 - 01 May 2022,paid,497987244961564,489708428439800,Delivered,LEX PH,standard,Dropshipping,370117705706309,commission program:107-49742,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
26-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,505041318546224,CHARM WHEELS,ACDELCO Transmission Fluid - CVT 1 liter,P01-A1-B003-0156,2865003244_PH-13899279439,-25.59,2.74,0,No,25 Apr 2022 - 01 May 2022,paid,490664305683819,490416964182727,Delivered,LEX PH,standard,Dropshipping,444089722280561,commission program:107-49742,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Lazada Fees,Payment Fee,487655930684510,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-3.98,0.43,0,No,25 Apr 2022 - 01 May 2022,paid,488848551808269,491330915028658,Delivered,LEX PH,standard,Dropshipping,401163361028078,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Sales,Item Price Credit,491788982441500,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,154.8,0,0,No,25 Apr 2022 - 01 May 2022,paid,495003037054145,495990968122612,Delivered,LEX PH,standard,Dropshipping,451086218098068,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Lazada Fees,Commission,483692090692627,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-1.55,0.17,0,No,25 Apr 2022 - 01 May 2022,paid,497290965664378,489056609341479,Delivered,LEX PH,standard,Dropshipping,368942694107716,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Lazada Fees,Payment Fee,548269409003897,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-3.98,0.43,0,No,25 Apr 2022 - 01 May 2022,paid,488306072708150,492933143092304,Delivered,LEX PH,standard,Dropshipping,474826755252579,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Sales,Item Price Credit,509064912819386,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,154.8,0,0,No,25 Apr 2022 - 01 May 2022,paid,493963207011725,492952300895497,Delivered,LEX PH,standard,Dropshipping,492554378356960,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Lazada Fees,Commission,536134157568988,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-1.55,0.17,0,No,25 Apr 2022 - 01 May 2022,paid,496611825711729,492934209026353,Delivered,LEX PH,standard,Dropshipping,538232894790990,,PH0022000808903,April 2022,#N/A,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Lazada Fees,Payment Fee,541396266288371,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-3.98,0.43,0,No,25 Apr 2022 - 01 May 2022,paid,496691172784945,497942874790784,Delivered,LEX PH,standard,Dropshipping,550769095274568,,PH0022000808903,April 2022,,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Sales,Item Price Credit,506912624890334,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,154.8,0,0,No,25 Apr 2022 - 01 May 2022,paid,494650896671080,493488158297966,Delivered,LEX PH,standard,Dropshipping,540686545225598,,PH0022000808903,April 2022,,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Lazada Fees,Commission,499378486999185,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-1.55,0.17,0,No,25 Apr 2022 - 01 May 2022,paid,491217674662546,489550600733931,Delivered,LEX PH,standard,Dropshipping,505014312953998,,PH0022000808903,April 2022,,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,498298294714610,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-6.19,0.66,0,No,25 Apr 2022 - 01 May 2022,paid,489078138037762,496436950584688,Delivered,LEX PH,standard,Dropshipping,449004967297640,commission program:107-49742,PH0022000808903,April 2022,,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,488857523245551,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-6.19,0.66,0,No,25 Apr 2022 - 01 May 2022,paid,487400067766942,492138875979582,Delivered,LEX PH,standard,Dropshipping,409024953204131,commission program:107-49742,PH0022000808903,April 2022,,,,,,,,,,,,,,,,,,,,,
25-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,538756490337964,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-6.19,0.66,0,No,25 Apr 2022 - 01 May 2022,paid,492994187932538,487919476074552,Delivered,LEX PH,standard,Dropshipping,371114705264140,commission program:107-49742,PH0022000808903,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Lazada Fees,Payment Fee,548359916874210,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-3.96,0.42,0,No,18 Apr 2022 - 24 Apr 2022,paid,487518343357860,494047002680081,Delivered,LEX PH,standard,Dropshipping,484375523566640,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Lazada Fees,Payment Fee,455326076935334,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-3.96,0.42,0,No,18 Apr 2022 - 24 Apr 2022,paid,490233016212299,488256688960123,Delivered,LEX PH,standard,Dropshipping,414786242506674,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Sales,Item Price Credit,525182795541645,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,154.8,0,0,No,18 Apr 2022 - 24 Apr 2022,paid,490263353462969,490059853662729,Delivered,LEX PH,standard,Dropshipping,361663923863733,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Sales,Item Price Credit,521462807402906,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,154.8,0,0,No,18 Apr 2022 - 24 Apr 2022,paid,488200985227049,493851183677509,Delivered,LEX PH,standard,Dropshipping,364955046115259,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Lazada Fees,Commission,512489820950048,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-1.55,0.17,0,No,18 Apr 2022 - 24 Apr 2022,paid,490077654080107,493069644469113,Delivered,LEX PH,standard,Dropshipping,497806392391726,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Lazada Fees,Commission,502681469414184,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-1.55,0.17,0,No,18 Apr 2022 - 24 Apr 2022,paid,497977545302240,492880129497751,Delivered,LEX PH,standard,Dropshipping,421278020104153,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,529664921687136,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-6.19,0.66,0,No,18 Apr 2022 - 24 Apr 2022,paid,493015994937780,486684118866090,Delivered,LEX PH,standard,Dropshipping,457080712859259,commission program:107-49742,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
23-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,548833461702543,CHARM WHEELS,JOHNSEN'S - USA  Octane Booster,P01-A1-B012-0065,2873729065_PH-13948975452,-6.19,0.66,0,No,18 Apr 2022 - 24 Apr 2022,paid,486933811742576,486705425580970,Delivered,LEX PH,standard,Dropshipping,486617874354773,commission program:107-49742,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Lazada Fees,Payment Fee,474476534252475,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,-27.56,2.95,0,No,18 Apr 2022 - 24 Apr 2022,paid,487327491366366,492238141941427,Delivered,LEX PH,standard,Dropshipping,390873971452883,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Sales,Item Price Credit,466591295909038,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,1190,0,0,No,18 Apr 2022 - 24 Apr 2022,paid,496039887238615,495178729220069,Delivered,LEX PH,standard,Dropshipping,433597649090454,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Lazada Fees,Commission,553306463669934,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,-11.86,1.27,0,No,18 Apr 2022 - 24 Apr 2022,paid,497921117256553,492969248417972,Delivered,LEX PH,standard,Dropshipping,481551911548220,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Lazada Fees,Payment Fee,507803757255915,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,-27.56,2.95,0,No,18 Apr 2022 - 24 Apr 2022,paid,495334481254037,486819128370258,Delivered,LEX PH,standard,Dropshipping,391759769856109,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Sales,Item Price Credit,540383174482763,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,1190,0,0,No,18 Apr 2022 - 24 Apr 2022,paid,494293771460518,489393562891015,Delivered,LEX PH,standard,Dropshipping,423038448931740,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Lazada Fees,Commission,457508810479660,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,-11.86,1.27,0,No,18 Apr 2022 - 24 Apr 2022,paid,495660708877930,497802432384289,Delivered,LEX PH,standard,Dropshipping,526320388380635,,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,514034524509946,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,-47.58,5.1,0,No,18 Apr 2022 - 24 Apr 2022,paid,491768132938418,494810241755189,Delivered,LEX PH,standard,Dropshipping,469325035900152,commission program:107-49742,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
21-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,546676063289294,PARTS PRO,CHEMICAL GUYS New Car Smell Scent Air Freshener 16oz,P01-A1-B005-0002,2905996043_PH-14126605710,-47.58,5.1,0,No,18 Apr 2022 - 24 Apr 2022,paid,495303707464789,492089549092887,Delivered,LEX PH,standard,Dropshipping,536716726225644,commission program:107-49742,PH0022000755411,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Lazada Fees,Payment Fee,554738337752613,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1qt,P01-A1-B009-0066,2874087678_PH-13951037156,-20.53,2.2,0,No,04 Apr 2022 - 10 Apr 2022,paid,491002199013004,494892060025112,Delivered,LEX PH,standard,Dropshipping,480874300033346,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Sales,Item Price Credit,546979464510078,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1qt,P01-A1-B009-0066,2874087678_PH-13951037156,876,0,0,No,04 Apr 2022 - 10 Apr 2022,paid,487838499537308,486272102957278,Delivered,LEX PH,standard,Dropshipping,454584455632829,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Lazada Fees,Commission,543091874778497,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1qt,P01-A1-B009-0066,2874087678_PH-13951037156,-8.74,0.94,0,No,04 Apr 2022 - 10 Apr 2022,paid,494989475072097,490786348771120,Delivered,LEX PH,standard,Dropshipping,360722395884598,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Marketing Fees,Free Shipping Max Fee,540094410664910,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1qt,P01-A1-B009-0066,2874087678_PH-13951037156,-35.02,3.75,0,No,04 Apr 2022 - 10 Apr 2022,paid,490915291273711,493622396751781,Delivered,LEX PH,standard,Dropshipping,373579580427400,commission program:107-49742,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Lazada Fees,Payment Fee,548546985853268,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-15.21,1.63,0,No,04 Apr 2022 - 10 Apr 2022,paid,492877283489180,493246976257483,Delivered,LEX PH,standard,Dropshipping,531148931739588,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Sales,Item Price Credit,453880746120147,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,679,0,0,No,04 Apr 2022 - 10 Apr 2022,paid,491258239728976,496246681418157,Delivered,LEX PH,standard,Dropshipping,390990337259787,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Lazada Fees,Commission,474525867402014,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-6.76,0.72,0,No,04 Apr 2022 - 10 Apr 2022,paid,492973939966856,487537517541121,Delivered,LEX PH,standard,Dropshipping,415955772537951,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Lazada Fees,Payment Fee,507702903050761,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-15.21,1.63,0,No,04 Apr 2022 - 10 Apr 2022,paid,496361235957289,494371298537298,Delivered,LEX PH,standard,Dropshipping,401234640100111,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Sales,Item Price Credit,480520882001903,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,679,0,0,No,04 Apr 2022 - 10 Apr 2022,paid,495860158902090,490259139867236,Delivered,LEX PH,standard,Dropshipping,410205119494576,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
08-Apr-2022,Orders-Lazada Fees,Commission,469437919523701,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-6.76,0.72,0,No,04 Apr 2022 - 10 Apr 2022,paid,490080439814122,489893548183275,Delivered,LEX PH,standard,Dropshipping,449452429296642,,PH0022000661202,April 2022,,,,,,,,,,,,,,,,,,,,,
