Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
17-Oct-2022,Orders-Lazada Fees,Lazada Bonus - LZD co-fund,500099954269491,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,50.00,0.00,0.00,No,17 Oct 2022 - 17 Oct 2022,paid,548268933224899,550867111377744,Delivered,LEX PH,standard,Dropshipping,542955738485571,,
17-Oct-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),509602920784868,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-200.00,21.43,0.00,No,17 Oct 2022 - 17 Oct 2022,paid,551436824639488,544792715715138,Delivered,J&T Express PH,standard,Dropshipping,523679737095713,,
17-Oct-2022,Orders-Lazada Fees,Payment Fee,539756090352308,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-142.12,15.23,0.00,No,17 Oct 2022 - 17 Oct 2022,paid,543756072405181,552771198896917,Delivered,J&T Express PH,standard,Dropshipping,420195281093242,,
17-Oct-2022,Orders-Sales,Item Price Credit,475297065556182,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,"6,450.50",0.00,0.00,No,17 Oct 2022 - 17 Oct 2022,paid,548094414428041,545902216677081,Delivered,J&T Express PH,standard,Dropshipping,395702629389389,,
17-Oct-2022,Orders-Lazada Fees,Lazada Bonus - LZD co-fund,520200497371303,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,300.00,0.00,0.00,No,17 Oct 2022 - 17 Oct 2022,paid,546242843977700,552679303018473,Delivered,J&T Express PH,standard,Dropshipping,434240176288686,,
16-Oct-2022,Orders-Lazada Fees,Payment Fee,467300848395800,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-3.36,0.36,0.00,No,16 Oct 2022 - 16 Oct 2022,paid,553274711991534,546722597959689,Delivered,J&T Express PH,standard,Dropshipping,541108820682229,,
16-Oct-2022,Orders-Sales,Item Price Credit,535077591345935,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,65.00,0.00,0.00,No,16 Oct 2022 - 16 Oct 2022,paid,552850781368421,548127296132335,Delivered,J&T Express PH,standard,Dropshipping,357067874851402,,
16-Oct-2022,Orders-Lazada Fees,Payment Fee,505508708461562,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-3.36,0.36,0.00,No,16 Oct 2022 - 16 Oct 2022,paid,551518202549839,552459773373093,Delivered,J&T Express PH,standard,Dropshipping,530382424252314,,
16-Oct-2022,Orders-Sales,Item Price Credit,477435521221479,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,65.00,0.00,0.00,No,16 Oct 2022 - 16 Oct 2022,paid,547033194635532,548274543736238,Delivered,J&T Express PH,standard,Dropshipping,413422832526804,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,462958248709844,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-155.39,16.65,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,552162658534238,547614911186461,Delivered,LEX PH,standard,Dropshipping,362306412556949,,
