Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
18-Nov-2022,Orders-Sales,Item Price Credit,555151585639569,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,"4,830.00",0,0,No,18 Nov 2022 - 18 Nov 2022,paid,564339118966780,565711783518325,Delivered,LEX PH,standard,Dropshipping,565711783518325,,
18-Nov-2022,Orders-Lazada Fees,Commission,566846003863064,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,-96.84,10.38,0,No,18 Nov 2022 - 18 Nov 2022,paid,569381141166292,565711783418325,Delivered,LEX PH,standard,Dropshipping,565711783418325,,
18-Nov-2022,Orders-Lazada Fees,Payment Fee,569306487174832,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,-111.44,11.94,0,No,18 Nov 2022 - 18 Nov 2022,paid,555787941127518,565711783418325,Delivered,LEX PH,standard,Dropshipping,565711783418325,,
18-Nov-2022,Orders-Sales,Item Price Credit,561854389090846,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,"4,830.00",0,0,No,18 Nov 2022 - 18 Nov 2022,paid,563132760645961,565711783418325,Delivered,LEX PH,standard,Dropshipping,565711783418325,,
18-Nov-2022,Orders-Lazada Fees,Commission,566163320912596,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,-96.84,10.38,0,No,18 Nov 2022 - 18 Nov 2022,paid,568539341674264,565711783218325,Delivered,LEX PH,standard,Dropshipping,565711783218325,,
18-Nov-2022,Orders-Lazada Fees,Payment Fee,558565694109513,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,-111.44,11.94,0,No,18 Nov 2022 - 18 Nov 2022,paid,557139543630711,565711783218325,Delivered,LEX PH,standard,Dropshipping,565711783218325,,
18-Nov-2022,Orders-Sales,Item Price Credit,557250469212440,LCE,SAILUN TIRE Passenger Car Radial Atrezzo RO1 SPORT 215/45 R17,P07-A1-B015-0103,2900907845_PH-14100703959,"4,830.00",0,0,No,18 Nov 2022 - 18 Nov 2022,paid,568959145069249,565711783218325,Delivered,LEX PH,standard,Dropshipping,565711783218325,,
16-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),557700788797408,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-158.00,16.93,0,No,16 Nov 2022 - 16 Nov 2022,paid,566302158969212,562712619971585,Delivered,LEX PH,standard,Dropshipping,562712619971585,,
16-Nov-2022,Orders-Lazada Fees,Commission,565148671841802,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-188.53,20.2,0,No,16 Nov 2022 - 16 Nov 2022,paid,565096101409237,562712619971585,Delivered,LEX PH,standard,Dropshipping,562712619971585,,
16-Nov-2022,Orders-Lazada Fees,Payment Fee,556881921430050,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-210.65,22.57,0,No,16 Nov 2022 - 16 Nov 2022,paid,569903259755836,562712619971585,Delivered,LEX PH,standard,Dropshipping,562712619971585,,
16-Nov-2022,Orders-Sales,Item Price Credit,567771203028853,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,"9,504.00",0,0,No,16 Nov 2022 - 16 Nov 2022,paid,559406888437023,562712619971585,Delivered,LEX PH,standard,Dropshipping,562712619971585,,
16-Nov-2022,Orders-Lazada Fees,Lazada Bonus,569777399152914,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-200.00,0,0,No,16 Nov 2022 - 16 Nov 2022,paid,557968670688664,562712619971585,Delivered,LEX PH,standard,Dropshipping,562712619971585,,
16-Nov-2022,Orders-Lazada Fees,Lazada Bonus - LZD co-fund,559168963313118,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,100.00,0,0,No,16 Nov 2022 - 16 Nov 2022,paid,566885918358491,562712619971585,Delivered,LEX PH,standard,Dropshipping,562712619971585,,
16-Nov-2022,Orders-Lazada Fees,Commission,565956182161119,PARTS PRO,JOHNSEN'S - USA  Carb & Fuel Injector Cleaner 12 oz.,P01-A1-B012-0010,2873730038_PH-13948951737,-2.81,0.3,0,No,16 Nov 2022 - 16 Nov 2022,paid,569159365826535,562410217476213,Delivered,LEX PH,standard,Dropshipping,562410217476213,,
16-Nov-2022,Orders-Lazada Fees,Payment Fee,563012290125670,PARTS PRO,JOHNSEN'S - USA  Carb & Fuel Injector Cleaner 12 oz.,P01-A1-B012-0010,2873730038_PH-13948951737,-3.70,0.4,0,No,16 Nov 2022 - 16 Nov 2022,paid,556600430630501,562410217476213,Delivered,LEX PH,standard,Dropshipping,562410217476213,,
16-Nov-2022,Orders-Sales,Item Price Credit,560501432381630,PARTS PRO,JOHNSEN'S - USA  Carb & Fuel Injector Cleaner 12 oz.,P01-A1-B012-0010,2873730038_PH-13948951737,140.00,0,0,No,16 Nov 2022 - 16 Nov 2022,paid,570536665922338,562410217476213,Delivered,LEX PH,standard,Dropshipping,562410217476213,,
16-Nov-2022,Orders-Lazada Fees,Commission,565412113209286,PARTS PRO,MAG 1 - Carburetor & Fuel Injector Cleaner 355 ml,P01-A1-B009-0001,2873467245_PH-13947989472,-3.53,0.38,0,No,16 Nov 2022 - 16 Nov 2022,paid,561912574340330,562410217376213,Delivered,LEX PH,standard,Dropshipping,562410217376213,,
16-Nov-2022,Orders-Lazada Fees,Payment Fee,559529240622837,PARTS PRO,MAG 1 - Carburetor & Fuel Injector Cleaner 355 ml,P01-A1-B009-0001,2873467245_PH-13947989472,-4.50,0.48,0,No,16 Nov 2022 - 16 Nov 2022,paid,561834146012330,562410217376213,Delivered,LEX PH,standard,Dropshipping,562410217376213,,
16-Nov-2022,Orders-Sales,Item Price Credit,562676237119937,PARTS PRO,MAG 1 - Carburetor & Fuel Injector Cleaner 355 ml,P01-A1-B009-0001,2873467245_PH-13947989472,176.00,0,0,No,16 Nov 2022 - 16 Nov 2022,paid,561740810347499,562410217376213,Delivered,LEX PH,standard,Dropshipping,562410217376213,,
16-Nov-2022,Orders-Lazada Fees,Commission,558097159212690,PARTS PRO,MAG 1 - Premium Octane Boost 354 ml,P01-A1-B009-0004,2873428515_PH-13948042349,-3.91,0.42,0,No,16 Nov 2022 - 16 Nov 2022,paid,565512282594060,561739495074166,Delivered,J&T Express PH,standard,Dropshipping,561739495074166,,
16-Nov-2022,Orders-Lazada Fees,Payment Fee,561919951441407,PARTS PRO,MAG 1 - Premium Octane Boost 354 ml,P01-A1-B009-0004,2873428515_PH-13948042349,-4.93,0.53,0,No,16 Nov 2022 - 16 Nov 2022,paid,560592134633025,561739495074166,Delivered,J&T Express PH,standard,Dropshipping,561739495074166,,
16-Nov-2022,Orders-Sales,Item Price Credit,566566394637523,PARTS PRO,MAG 1 - Premium Octane Boost 354 ml,P01-A1-B009-0004,2873428515_PH-13948042349,195.00,0,0,No,16 Nov 2022 - 16 Nov 2022,paid,559170832317484,561739495074166,Delivered,J&T Express PH,standard,Dropshipping,561739495074166,,
16-Nov-2022,Orders-Lazada Fees,Commission,558941427784344,PARTS PRO,MAG 1 - Premium Octane Boost 354 ml,P01-A1-B009-0004,2873428515_PH-13948042349,-3.91,0.42,0,No,16 Nov 2022 - 16 Nov 2022,paid,567529260268111,561739494974166,Delivered,J&T Express PH,standard,Dropshipping,561739494974166,,
16-Nov-2022,Orders-Lazada Fees,Payment Fee,557273778256418,PARTS PRO,MAG 1 - Premium Octane Boost 354 ml,P01-A1-B009-0004,2873428515_PH-13948042349,-4.93,0.53,0,No,16 Nov 2022 - 16 Nov 2022,paid,555211299074481,561739494974166,Delivered,J&T Express PH,standard,Dropshipping,561739494974166,,
16-Nov-2022,Orders-Sales,Item Price Credit,567858986848052,PARTS PRO,MAG 1 - Premium Octane Boost 354 ml,P01-A1-B009-0004,2873428515_PH-13948042349,195.00,0,0,No,16 Nov 2022 - 16 Nov 2022,paid,567158461031315,561739494974166,Delivered,J&T Express PH,standard,Dropshipping,561739494974166,,
15-Nov-2022,Orders-Lazada Fees,Commission,557709296320134,Caloocan Sales Center,PIRELLI DIABLO 70/90x14 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x14,2491357268_PH-11431288706,-29.08,3.12,0,No,15 Nov 2022 - 15 Nov 2022,paid,565578677623351,560061896184821,Delivered,LEX PH,standard,Dropshipping,560061896184821,,
15-Nov-2022,Orders-Lazada Fees,Payment Fee,565339819074287,Caloocan Sales Center,PIRELLI DIABLO 70/90x14 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x14,2491357268_PH-11431288706,-33.99,3.64,0,No,15 Nov 2022 - 15 Nov 2022,paid,566807991042052,560061896184821,Delivered,LEX PH,standard,Dropshipping,560061896184821,,
15-Nov-2022,Orders-Sales,Item Price Credit,560274353405423,Caloocan Sales Center,PIRELLI DIABLO 70/90x14 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x14,2491357268_PH-11431288706,"1,450.00",0,0,No,15 Nov 2022 - 15 Nov 2022,paid,562307038890088,560061896184821,Delivered,LEX PH,standard,Dropshipping,560061896184821,,
15-Nov-2022,Orders-Lazada Fees,Commission,569076727474353,Caloocan Sales Center,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,-26.06,2.79,0,No,15 Nov 2022 - 15 Nov 2022,paid,561927822148031,560854030728300,Delivered,LEX PH,standard,Dropshipping,560854030728300,,
15-Nov-2022,Orders-Lazada Fees,Payment Fee,570506930485982,Caloocan Sales Center,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,-32.23,3.45,0,No,15 Nov 2022 - 15 Nov 2022,paid,568973421893994,560854030728300,Delivered,LEX PH,standard,Dropshipping,560854030728300,,
15-Nov-2022,Orders-Sales,Item Price Credit,566445063523476,Caloocan Sales Center,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,"1,300.00",0,0,No,15 Nov 2022 - 15 Nov 2022,paid,555803205712986,560854030728300,Delivered,LEX PH,standard,Dropshipping,560854030728300,,
14-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),556939693086414,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-197.00,21.11,0,No,14 Nov 2022 - 14 Nov 2022,paid,560255769126163,562383379128562,Delivered,J&T Express PH,standard,Dropshipping,562383379128562,,
14-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),557942145651991,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-197.00,21.11,0,No,14 Nov 2022 - 14 Nov 2022,paid,563957584283589,562383379228562,Delivered,J&T Express PH,standard,Dropshipping,562383379228562,,
14-Nov-2022,Orders-Lazada Fees,Commission,561885826659267,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-158.78,17.01,0,No,14 Nov 2022 - 14 Nov 2022,paid,560881014672408,562383379228562,Delivered,J&T Express PH,standard,Dropshipping,562383379228562,,
14-Nov-2022,Orders-Lazada Fees,Payment Fee,561873492838578,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-177.41,19.01,0,No,14 Nov 2022 - 14 Nov 2022,paid,558403387608155,562383379228562,Delivered,J&T Express PH,standard,Dropshipping,562383379228562,,
14-Nov-2022,Orders-Sales,Item Price Credit,555735022388424,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,"7,920.00",0,0,No,14 Nov 2022 - 14 Nov 2022,paid,562923741838414,562383379228562,Delivered,J&T Express PH,standard,Dropshipping,562383379228562,,
14-Nov-2022,Orders-Lazada Fees,Commission,562798754655587,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-158.78,17.01,0,No,14 Nov 2022 - 14 Nov 2022,paid,557366441626014,562383379128562,Delivered,J&T Express PH,standard,Dropshipping,562383379128562,,
14-Nov-2022,Orders-Lazada Fees,Payment Fee,564854654205527,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-177.41,19.01,0,No,14 Nov 2022 - 14 Nov 2022,paid,564792816626522,562383379128562,Delivered,J&T Express PH,standard,Dropshipping,562383379128562,,
14-Nov-2022,Orders-Sales,Item Price Credit,560175570839195,LCE,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,"7,920.00",0,0,No,14 Nov 2022 - 14 Nov 2022,paid,568468442316317,562383379128562,Delivered,J&T Express PH,standard,Dropshipping,562383379128562,,
14-Nov-2022,Orders-Lazada Fees,Commission,568224400080893,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-1.30,0.14,0,No,14 Nov 2022 - 14 Nov 2022,paid,562008570057060,563407533276102,Delivered,LEX PH,standard,Dropshipping,563407533276102,,
14-Nov-2022,Orders-Lazada Fees,Payment Fee,565415653639245,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-2.43,0.26,0,No,14 Nov 2022 - 14 Nov 2022,paid,555777033459325,563407533276102,Delivered,LEX PH,standard,Dropshipping,563407533276102,,
14-Nov-2022,Orders-Sales,Item Price Credit,555926732693147,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,65.00,0,0,No,14 Nov 2022 - 14 Nov 2022,paid,558367178942334,563407533276102,Delivered,LEX PH,standard,Dropshipping,563407533276102,,
14-Nov-2022,Orders-Lazada Fees,Commission,560064425252145,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-1.30,0.14,0,No,14 Nov 2022 - 14 Nov 2022,paid,566706036210631,563407533176102,Delivered,LEX PH,standard,Dropshipping,563407533176102,,
14-Nov-2022,Orders-Lazada Fees,Payment Fee,557639159463364,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-2.43,0.26,0,No,14 Nov 2022 - 14 Nov 2022,paid,568315975438648,563407533176102,Delivered,LEX PH,standard,Dropshipping,563407533176102,,
14-Nov-2022,Orders-Sales,Item Price Credit,565323538356820,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,65.00,0,0,No,14 Nov 2022 - 14 Nov 2022,paid,556218749344703,563407533176102,Delivered,LEX PH,standard,Dropshipping,563407533176102,,
14-Nov-2022,Orders-Lazada Fees,Commission,560982973827141,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-1.30,0.14,0,No,14 Nov 2022 - 14 Nov 2022,paid,562331698767700,563407533076102,Delivered,LEX PH,standard,Dropshipping,563407533076102,,
14-Nov-2022,Orders-Lazada Fees,Payment Fee,560407654208398,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,-2.43,0.26,0,No,14 Nov 2022 - 14 Nov 2022,paid,560922865836003,563407533076102,Delivered,LEX PH,standard,Dropshipping,563407533076102,,
14-Nov-2022,Orders-Sales,Item Price Credit,565982133818303,Fornis,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,P03-A1-B001-0343,2329976396_PH-10570881078,65.00,0,0,No,14 Nov 2022 - 14 Nov 2022,paid,567997164318879,563407533076102,Delivered,LEX PH,standard,Dropshipping,563407533076102,,
13-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),558636395725386,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-94.00,10.07,0,No,13 Nov 2022 - 13 Nov 2022,paid,562587189485932,558837452809427,Delivered,Ninja Van PH,standard,Dropshipping,558837452809427,,
13-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),563910850832536,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-94.00,10.07,0,No,13 Nov 2022 - 13 Nov 2022,paid,561703964791009,558837452909427,Delivered,Ninja Van PH,standard,Dropshipping,558837452909427,,
13-Nov-2022,Orders-Lazada Fees,Commission,561637422622891,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-65.16,6.98,0,No,13 Nov 2022 - 13 Nov 2022,paid,557718068313243,558837452909427,Delivered,Ninja Van PH,standard,Dropshipping,558837452909427,,
13-Nov-2022,Orders-Lazada Fees,Payment Fee,566296392773185,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-72.80,7.8,0,No,13 Nov 2022 - 13 Nov 2022,paid,565106003448867,558837452909427,Delivered,Ninja Van PH,standard,Dropshipping,558837452909427,,
13-Nov-2022,Orders-Sales,Item Price Credit,568380504671303,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,"3,250.00",0,0,No,13 Nov 2022 - 13 Nov 2022,paid,558614838277644,558837452909427,Delivered,Ninja Van PH,standard,Dropshipping,558837452909427,,
13-Nov-2022,Orders-Lazada Fees,Commission,555743395874001,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-65.16,6.98,0,No,13 Nov 2022 - 13 Nov 2022,paid,558973794844485,558837452809427,Delivered,Ninja Van PH,standard,Dropshipping,558837452809427,,
13-Nov-2022,Orders-Lazada Fees,Payment Fee,565845575987673,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-72.80,7.8,0,No,13 Nov 2022 - 13 Nov 2022,paid,563359332789759,558837452809427,Delivered,Ninja Van PH,standard,Dropshipping,558837452809427,,
13-Nov-2022,Orders-Sales,Item Price Credit,568479103419243,Papajeps,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,"3,250.00",0,0,No,13 Nov 2022 - 13 Nov 2022,paid,556793697663315,558837452809427,Delivered,Ninja Van PH,standard,Dropshipping,558837452809427,,
10-Nov-2022,Orders-Lazada Fees,Commission,555406112459937,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-152.36,16.32,0,No,10 Nov 2022 - 10 Nov 2022,paid,565636406343616,561680951922987,Delivered,LEX PH,standard,Dropshipping,561680951922987,,
10-Nov-2022,Orders-Lazada Fees,Payment Fee,559463003630320,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-174.59,18.71,0,No,10 Nov 2022 - 10 Nov 2022,paid,555711346461292,561680951922987,Delivered,LEX PH,standard,Dropshipping,561680951922987,,
10-Nov-2022,Orders-Sales,Item Price Credit,560547867987784,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,"7,600.00",0,0,No,10 Nov 2022 - 10 Nov 2022,paid,560837712992188,561680951922987,Delivered,LEX PH,standard,Dropshipping,561680951922987,,
10-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),570639719254671,Caloocan Sales Center,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-200.00,21.43,0,No,10 Nov 2022 - 10 Nov 2022,paid,561493193552675,561680951922987,Delivered,LEX PH,standard,Dropshipping,561680951922987,,
10-Nov-2022,Orders-Lazada Fees,Commission,560005247729325,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-17.56,1.88,0,No,10 Nov 2022 - 10 Nov 2022,paid,557855665672669,561488134773614,Delivered,LEX PH,standard,Dropshipping,561488134773614,,
10-Nov-2022,Orders-Lazada Fees,Payment Fee,558187466762214,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-20.53,2.2,0,No,10 Nov 2022 - 10 Nov 2022,paid,569024760102441,561488134773614,Delivered,LEX PH,standard,Dropshipping,561488134773614,,
10-Nov-2022,Orders-Sales,Item Price Credit,556345231748426,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,876.00,0,0,No,10 Nov 2022 - 10 Nov 2022,paid,569048641208904,561488134773614,Delivered,LEX PH,standard,Dropshipping,561488134773614,,
03-Nov-2022,Orders-Lazada Fees,Commission,566046560868358,Fornis,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.18,0.02,0,No,03 Nov 2022 - 03 Nov 2022,paid,567749077664557,555892491156970,Delivered,LEX PH,standard,Dropshipping,555892491156970,,
03-Nov-2022,Orders-Lazada Fees,Payment Fee,570356845225221,Fornis,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-1.05,0.11,0,No,03 Nov 2022 - 03 Nov 2022,paid,565412815201512,555892491156970,Delivered,LEX PH,standard,Dropshipping,555892491156970,,
03-Nov-2022,Orders-Sales,Item Price Credit,561565740913140,Fornis,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0,0,No,03 Nov 2022 - 03 Nov 2022,paid,564591028891956,555892491156970,Delivered,LEX PH,standard,Dropshipping,555892491156970,,
02-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),560925838829818,LCE,SAILUN TIRE Passenger Car Radial Terramax CVR 255/50 R20,P07-A1-B015-0119,2902767687_PH-14110312686,-250.00,26.79,0,No,02 Nov 2022 - 02 Nov 2022,paid,565872319134366,554901676044471,Delivered,J&T Express PH,standard,Dropshipping,554901676044471,,
02-Nov-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),562142243380472,LCE,SAILUN TIRE Passenger Car Radial Terramax CVR 255/50 R20,P07-A1-B015-0119,2902767687_PH-14110312686,-250.00,26.79,0,No,02 Nov 2022 - 02 Nov 2022,paid,570158930868912,554901676144471,Delivered,J&T Express PH,standard,Dropshipping,554901676144471,,
02-Nov-2022,Orders-Lazada Fees,Commission,556155034303435,LCE,SAILUN TIRE Passenger Car Radial Terramax CVR 255/50 R20,P07-A1-B015-0119,2902767687_PH-14110312686,-145.54,15.59,0,No,02 Nov 2022 - 02 Nov 2022,paid,569267785863595,554901676144471,Delivered,J&T Express PH,standard,Dropshipping,554901676144471,,
02-Nov-2022,Orders-Lazada Fees,Payment Fee,567922908416572,LCE,SAILUN TIRE Passenger Car Radial Terramax CVR 255/50 R20,P07-A1-B015-0119,2902767687_PH-14110312686,-171.14,18.34,0,No,02 Nov 2022 - 02 Nov 2022,paid,570288055927120,554901676144471,Delivered,J&T Express PH,standard,Dropshipping,554901676144471,,
02-Nov-2022,Orders-Sales,Item Price Credit,561153384753743,LCE,SAILUN TIRE Passenger Car Radial Terramax CVR 255/50 R20,P07-A1-B015-0119,2902767687_PH-14110312686,"7,260.00",0,0,No,02 Nov 2022 - 02 Nov 2022,paid,565710784653864,554901676144471,Delivered,J&T Express PH,standard,Dropshipping,554901676144471,,
28-Nov-2022,Orders-Lazada Fees,Commission,568743276097911,LCE,Westlake SA37 265/50R20,3011480961-1651804810069-0,3011480961_PH-14792139231,-118.28,12.67,0,No,28 Nov 2022 - 28 Nov 2022,paid,567545573678002,570402956748836,Delivered,J&T Express PH,standard,Dropshipping,570402956748836,,
28-Nov-2022,Orders-Lazada Fees,Payment Fee,561965710706973,LCE,Westlake SA37 265/50R20,3011480961-1651804810069-0,3011480961_PH-14792139231,-132.61,14.21,0,No,28 Nov 2022 - 28 Nov 2022,paid,556631788458729,570402956748836,Delivered,J&T Express PH,standard,Dropshipping,570402956748836,,
28-Nov-2022,Orders-Sales,Item Price Credit,567077072070290,LCE,Westlake SA37 265/50R20,3011480961-1651804810069-0,3011480961_PH-14792139231,"5,900.00",0,0,No,28 Nov 2022 - 28 Nov 2022,paid,558838494735220,570402956748836,Delivered,J&T Express PH,standard,Dropshipping,570402956748836,,
28-Nov-2022,Orders-Lazada Fees,Commission,564686466038034,FORNIS,HANSA HS-PZ-38 GLOW PLUG for MAZDA RF PICKUP - 11V,P03-A1-B001-0304,2329847212_PH-10570168054,-1.62,0.17,0,No,28 Nov 2022 - 28 Nov 2022,paid,565152674082995,566523659758356,Delivered,J&T Express PH,standard,Dropshipping,566523659758356,,
28-Nov-2022,Orders-Lazada Fees,Payment Fee,561238858814995,FORNIS,HANSA HS-PZ-38 GLOW PLUG for MAZDA RF PICKUP - 11V,P03-A1-B001-0304,2329847212_PH-10570168054,-4.93,0.53,0,No,28 Nov 2022 - 28 Nov 2022,paid,563501163326596,566523659758356,Delivered,J&T Express PH,standard,Dropshipping,566523659758356,,
28-Nov-2022,Orders-Sales,Item Price Credit,564346994324023,FORNIS,HANSA HS-PZ-38 GLOW PLUG for MAZDA RF PICKUP - 11V,P03-A1-B001-0304,2329847212_PH-10570168054,81.00,0,0,No,28 Nov 2022 - 28 Nov 2022,paid,570664062707493,566523659758356,Delivered,J&T Express PH,standard,Dropshipping,566523659758356,,
28-Nov-2022,Orders-Lazada Fees,Commission,569582654865641,SEC,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-182.44,19.55,0,No,28 Nov 2022 - 28 Nov 2022,paid,570649004801602,570758112576108,Delivered,J&T Express PH,standard,Dropshipping,570758112576108,,
