Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up
31-Jul-2022,Orders-Lazada Fees,Payment Fee,524489504323087,RMJ,Mizzle GOLD M89 Motorcycle Tire 120/80 x 17 (Tubeless),MIZ-M89-1208-X17,1742860246_PH-7479724791,-82.43,8.83,0,No,31 Jul 2022 - 31 Jul 2022,paid,525015120966933,513040796041518,Delivered,J&T Express PH,standard,Dropshipping,407169711460418,,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
31-Jul-2022,Orders-Sales,Item Price Credit,524489504323087,RMJ,Mizzle GOLD M89 Motorcycle Tire 120/80 x 17 (Tubeless),MIZ-M89-1208-X17,1742860246_PH-7479724791,3380,0,0,No,31 Jul 2022 - 31 Jul 2022,paid,514798450500047,519854023739660,Delivered,J&T Express PH,standard,Dropshipping,526744446096578,,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
29-Jul-2022,Orders-Lazada Fees,Payment Fee,522183841498139,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-4.97,0.53,0,No,29 Jul 2022 - 29 Jul 2022,paid,511782128411268,522740301077465,Delivered,LEX PH,standard,Dropshipping,458571925911573,,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
29-Jul-2022,Orders-Sales,Item Price Credit,522183841498139,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,213,0,0,No,29 Jul 2022 - 29 Jul 2022,paid,509365276261742,511728029257622,Delivered,LEX PH,standard,Dropshipping,422752483204599,,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
29-Jul-2022,Orders-Lazada Fees,Payment Fee,525384180368332,PARTS PRO,MAG 1 Power Steering Fluid with Stop Leak 1 Quart,P01-A1-B009-0120,2889278245_PH-14035362676,-9.04,0.97,0,No,29 Jul 2022 - 29 Jul 2022,paid,518487119318135,509593457802357,Delivered,LEX PH,standard,Dropshipping,377347753798664,,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
29-Jul-2022,Orders-Sales,Item Price Credit,525384180368332,PARTS PRO,MAG 1 Power Steering Fluid with Stop Leak 1 Quart,P01-A1-B009-0120,2889278245_PH-14035362676,363,0,0,No,29 Jul 2022 - 29 Jul 2022,paid,515540660066213,521022350453434,Delivered,LEX PH,standard,Dropshipping,527778117609650,,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,523035182627275,PARTS PRO,PRO-99 911 Rescue Spray 250 ml,P01-A1-B011-0007,2873295981_PH-13947698681,-5.34,0.57,0,No,28 Jul 2022 - 28 Jul 2022,paid,517773636090627,517914340185535,Delivered,LEX PH,standard,Dropshipping,410160547906009,commission program:107-49742,PH0022001283441,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Lazada Fees,Payment Fee,521400082954487,PARTS PRO,JS Oil Filters OE42001,P01-A1-B016-0573,2957310995_PH-14451293774,-5.41,0.58,0,No,28 Jul 2022 - 28 Jul 2022,paid,509099540628777,515160130252313,Delivered,LEX PH,standard,Dropshipping,453339630036534,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Sales,Item Price Credit,521400082954487,PARTS PRO,JS Oil Filters OE42001,P01-A1-B016-0573,2957310995_PH-14451293774,176,0,0,No,28 Jul 2022 - 28 Jul 2022,paid,525152214726561,523954707890835,Delivered,LEX PH,standard,Dropshipping,378143330988405,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Lazada Fees,Payment Fee,524121551754487,PARTS PRO,JS Cabin Filters AC3504,P01-A1-B016-0449,2957302116_PH-14450657908,-8.39,0.9,0,No,28 Jul 2022 - 28 Jul 2022,paid,524160040726889,511148743937116,Delivered,LEX PH,standard,Dropshipping,546008474991610,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Sales,Item Price Credit,524121551754487,PARTS PRO,JS Cabin Filters AC3504,P01-A1-B016-0449,2957302116_PH-14450657908,309,0,0,No,28 Jul 2022 - 28 Jul 2022,paid,523274873238503,519375793559336,Delivered,LEX PH,standard,Dropshipping,490643921330717,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Lazada Fees,Payment Fee,521400082854487,PARTS PRO,JS Oil Filters OE42001,P01-A1-B016-0573,2957310995_PH-14451293774,-5.41,0.58,0,No,28 Jul 2022 - 28 Jul 2022,paid,508773944483910,511065964300246,Delivered,LEX PH,standard,Dropshipping,417504712762730,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Sales,Item Price Credit,521400082854487,PARTS PRO,JS Oil Filters OE42001,P01-A1-B016-0573,2957310995_PH-14451293774,176,0,0,No,28 Jul 2022 - 28 Jul 2022,paid,524275014791171,524430699665692,Delivered,LEX PH,standard,Dropshipping,510558429250368,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Lazada Fees,Payment Fee,524121551654487,PARTS PRO,JS Cabin Filters AC3504,P01-A1-B016-0449,2957302116_PH-14450657908,-8.39,0.9,0,No,28 Jul 2022 - 28 Jul 2022,paid,517043659314867,515048025882895,Delivered,LEX PH,standard,Dropshipping,391793293054713,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Sales,Item Price Credit,524121551654487,PARTS PRO,JS Cabin Filters AC3504,P01-A1-B016-0449,2957302116_PH-14450657908,309,0,0,No,28 Jul 2022 - 28 Jul 2022,paid,516085573379107,522857864107184,Delivered,LEX PH,standard,Dropshipping,385855347502909,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,523185161724480,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-10.64,1.14,0,No,28 Jul 2022 - 28 Jul 2022,paid,512205349727237,524616498040517,Delivered,LEX PH,standard,Dropshipping,451563733966720,commission program:107-49742,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
28-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,523185161624480,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-10.64,1.14,0,No,28 Jul 2022 - 28 Jul 2022,paid,520120840241681,508794192008194,Delivered,LEX PH,standard,Dropshipping,546735111604168,commission program:107-49742,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
27-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,523172999709427,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-100,10.71,0,No,27 Jul 2022 - 27 Jul 2022,paid,524177116435345,510911953276514,Delivered,J&T Express PH,standard,Dropshipping,429580898396360,commission program:107-49742,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
27-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,523172999809427,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-100,10.71,0,No,27 Jul 2022 - 27 Jul 2022,paid,520073043450802,518558212727021,Delivered,J&T Express PH,standard,Dropshipping,442354787700919,commission program:107-49742,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
27-Jul-2022,Orders-Lazada Fees,Payment Fee,523172999809427,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-78.85,8.45,0,No,27 Jul 2022 - 27 Jul 2022,paid,524575019379622,524139907474402,Delivered,J&T Express PH,standard,Dropshipping,425937625433464,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
27-Jul-2022,Orders-Sales,Item Price Credit,523172999809427,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,3520,0,0,No,27 Jul 2022 - 27 Jul 2022,paid,517819821216903,511026033337755,Delivered,J&T Express PH,standard,Dropshipping,377678200555706,,PH0022001223184,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
27-Jul-2022,Orders-Lazada Fees,Payment Fee,523172999709427,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-78.85,8.45,0,No,27 Jul 2022 - 27 Jul 2022,paid,509667323387290,521549594909323,Delivered,J&T Express PH,standard,Dropshipping,488603830977729,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
27-Jul-2022,Orders-Sales,Item Price Credit,523172999709427,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,3520,0,0,No,27 Jul 2022 - 27 Jul 2022,paid,511397284291204,516594957120301,Delivered,J&T Express PH,standard,Dropshipping,402328242221492,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
26-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,521833522300295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-100,10.71,0,No,26 Jul 2022 - 26 Jul 2022,paid,519458665714670,515196341677266,Delivered,LEX PH,standard,Dropshipping,502551488102955,commission program:107-49742,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
26-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,521833522400295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-100,10.71,0,No,26 Jul 2022 - 26 Jul 2022,paid,512066734704653,522007504701472,Delivered,LEX PH,standard,Dropshipping,539185712668326,commission program:107-49742,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
26-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,521833522200295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-100,10.71,0,No,26 Jul 2022 - 26 Jul 2022,paid,522281148662054,519274922594006,Delivered,LEX PH,standard,Dropshipping,470022757394431,commission program:107-49742,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
25-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,520944806426323,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-10.64,1.14,0,No,25 Jul 2022 - 25 Jul 2022,paid,521475978948802,520154401187136,Delivered,Ninja Van PH,standard,Dropshipping,456569684921814,commission program:107-49742,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
25-Jul-2022,Orders-Lazada Fees,Payment Fee,520944806426323,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-7.96,0.85,0,No,25 Jul 2022 - 25 Jul 2022,paid,521993955933328,519184768928509,Delivered,Ninja Van PH,standard,Dropshipping,469894615558958,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
25-Jul-2022,Orders-Sales,Item Price Credit,520944806426323,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,213,0,0,No,25 Jul 2022 - 25 Jul 2022,paid,509466439255535,509095833844843,Delivered,Ninja Van PH,standard,Dropshipping,459997797357177,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
25-Jul-2022,Orders-Lazada Fees,Payment Fee,523783305341963,REY MOTOPARTS,Corsa Platinum M5 110/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5110/70-13,2029201382_PH-8960392475,-36.66,3.93,0,No,25 Jul 2022 - 25 Jul 2022,paid,512822324825381,515666260053101,Delivered,LEX PH,standard,Dropshipping,439670579675020,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
25-Jul-2022,Orders-Sales,Item Price Credit,523783305341963,REY MOTOPARTS,Corsa Platinum M5 110/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5110/70-13,2029201382_PH-8960392475,1560,0,0,No,25 Jul 2022 - 25 Jul 2022,paid,520639520490565,525230185240899,Delivered,LEX PH,standard,Dropshipping,441937472125115,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
22-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,516222233727329,PARTS PRO,PRO 99 All Guard Multi-Purpose Protectant 450 ml,P01-A1-B011-0021,2873338783_PH-13947857156,-7.49,0.8,0,No,22 Jul 2022 - 22 Jul 2022,paid,521737035611938,523679268118481,Delivered,Ninja Van PH,standard,Dropshipping,418973222763431,commission program:107-49742,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
22-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,516222233627329,PARTS PRO,PRO 99 All Guard Multi-Purpose Protectant 450 ml,P01-A1-B011-0021,2873338783_PH-13947857156,-7.49,0.8,0,No,22 Jul 2022 - 22 Jul 2022,paid,519775463522478,510708736248227,Delivered,Ninja Van PH,standard,Dropshipping,460502674480090,commission program:107-49742,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Lazada Fees,Payment Fee,523035182627275,PARTS PRO,PRO-99 911 Rescue Spray 250 ml,P01-A1-B011-0007,2873295981_PH-13947698681,-2.41,0.26,0,No,21 Jul 2022 - 21 Jul 2022,paid,517720415669448,514360797648256,Delivered,LEX PH,standard,Dropshipping,356866167503599,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Sales,Item Price Credit,523035182627275,PARTS PRO,PRO-99 911 Rescue Spray 250 ml,P01-A1-B011-0007,2873295981_PH-13947698681,107,0,0,No,21 Jul 2022 - 21 Jul 2022,paid,520271535022511,509075102961336,Delivered,LEX PH,standard,Dropshipping,463558075258691,,PH0022001223184,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519515323714023,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1 Quart,P01-A1-B009-0127,2889256444_PH-14035434982,-15.19,1.63,0,No,21 Jul 2022 - 21 Jul 2022,paid,510989862836399,518430438085141,Delivered,LEX PH,standard,Dropshipping,406062954700343,commission program:107-49742,PH0022001160988,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Lazada Fees,Payment Fee,523185161724480,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-4.77,0.51,0,No,21 Jul 2022 - 21 Jul 2022,paid,510160193036962,511190187167571,Delivered,LEX PH,standard,Dropshipping,386806954059589,,PH0022001160988,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Sales,Item Price Credit,523185161724480,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,213,0,0,No,21 Jul 2022 - 21 Jul 2022,paid,522913752837095,522167190409827,Delivered,LEX PH,standard,Dropshipping,388932174255194,,PH0022001160988,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Lazada Fees,Payment Fee,523185161624480,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,-4.77,0.51,0,No,21 Jul 2022 - 21 Jul 2022,paid,509186322433869,516017950194656,Delivered,LEX PH,standard,Dropshipping,413176880953712,,PH0022001160988,July 2022,,,,,,,,,,,,,,,,,,,,,
21-Jul-2022,Orders-Sales,Item Price Credit,523185161624480,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop 14.5 oz.,P01-A1-B012-0005,2873617846_PH-13948868341,213,0,0,No,21 Jul 2022 - 21 Jul 2022,paid,515605954301963,524637820105874,Delivered,LEX PH,standard,Dropshipping,525384750843675,,PH0022001160988,July 2022,,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,517678229537497,RMJ,Mizzle GOLD M89 Motorcycle Tire 130/70 x 14 (Tubeless),MIZ-M89-1308-X17,1742778517_PH-7479708162,-100,10.71,0,No,19 Jul 2022 - 19 Jul 2022,paid,519891203006111,519481446798099,Delivered,Ninja Van PH,standard,Dropshipping,493464251880183,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Lazada Fees,Payment Fee,522224541985579,REY MOTOPARTS,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,-29.12,3.12,0,No,19 Jul 2022 - 19 Jul 2022,paid,521421467236422,522199743362110,Delivered,LEX PH,standard,Dropshipping,404788604533801,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Sales,Item Price Credit,522224541985579,REY MOTOPARTS,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,1300,0,0,No,19 Jul 2022 - 19 Jul 2022,paid,522204339254474,524890326282008,Delivered,LEX PH,standard,Dropshipping,483366416972814,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Lazada Fees,Payment Fee,521833522400295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-78.85,8.45,0,No,19 Jul 2022 - 19 Jul 2022,paid,513780162725472,519510418599480,Delivered,LEX PH,standard,Dropshipping,548808991384476,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Lazada Fees,Payment Fee,521833522300295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-78.85,8.45,0,No,19 Jul 2022 - 19 Jul 2022,paid,512893748749708,513104098823994,Delivered,LEX PH,standard,Dropshipping,392988047543899,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Lazada Fees,Payment Fee,521833522200295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,-78.85,8.45,0,No,19 Jul 2022 - 19 Jul 2022,paid,523608011589419,513885997203696,Delivered,LEX PH,standard,Dropshipping,492305696277731,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Sales,Item Price Credit,521833522400295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,3520,0,0,No,19 Jul 2022 - 19 Jul 2022,paid,522276426635379,522198421005600,Delivered,LEX PH,standard,Dropshipping,524360087665969,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Sales,Item Price Credit,521833522300295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,3520,0,0,No,19 Jul 2022 - 19 Jul 2022,paid,523988660430196,520134189643718,Delivered,LEX PH,standard,Dropshipping,535873389605853,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
19-Jul-2022,Orders-Sales,Item Price Credit,521833522200295,PARTS PRO,MOTUL Engine Oil 300V Motorsport Ester-Core POWER 5W40 2 Liters,P01-A1-B002-0054,2935180813_PH-14296121387,3520,0,0,No,19 Jul 2022 - 19 Jul 2022,paid,521595880486722,519804237175727,Delivered,LEX PH,standard,Dropshipping,399076948232299,,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561966292588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,524285455554873,517587651000102,Delivered,Ximex Delivery Express,standard,Dropshipping,456801192094259,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561966192588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,514986127693849,523193267526053,Delivered,Ximex Delivery Express,standard,Dropshipping,482088510518785,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561966092588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,517901359331017,518830619049709,Delivered,Ximex Delivery Express,standard,Dropshipping,418663714134771,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561965992588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,520181269455653,523424593299006,Delivered,Ximex Delivery Express,standard,Dropshipping,554606731069120,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561965892588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,524211801801866,510286172957768,Delivered,Ximex Delivery Express,standard,Dropshipping,368252592665851,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561965792588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,519328472219137,515034476762227,Delivered,Ximex Delivery Express,standard,Dropshipping,463188558469651,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561965692588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,513635398423523,508769697841343,Delivered,Ximex Delivery Express,standard,Dropshipping,467797548867145,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561965592588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,513329188249240,517484020396358,Delivered,Ximex Delivery Express,standard,Dropshipping,509425920688315,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,519561965492588,PARTS PRO,ACDELCO Air Filters 19348772,P01-A1-B003-0014,2885585691_PH-14013683756,-28.77,3.08,0,No,18 Jul 2022 - 18 Jul 2022,paid,511747971072339,519894340102512,Delivered,Ximex Delivery Express,standard,Dropshipping,399733759108791,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,518869333634537,PARTS PRO,ACDELCO Dex-Cool Premix 4 liters,P01-A1-B003-0132,2864894042_PH-13898467462,-46.95,5.03,0,No,18 Jul 2022 - 18 Jul 2022,paid,511081849331421,524634224271864,Delivered,LEX PH,standard,Dropshipping,538993744426494,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
18-Jul-2022,Orders-Marketing Fees,Free Shipping Max Fee,515471039966858,PARTS PRO,PRO 99 All Guard Multi-Purpose Protectant 450ml,P01-A1-B011-0021,2873338783_PH-13947857156,-7.49,0.8,0,No,18 Jul 2022 - 18 Jul 2022,paid,509506100770474,518083115422903,Delivered,LEX PH,standard,Dropshipping,412615425074966,commission program:107-49742,PH0022001160988,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
16-Jul-2022,Orders-Sales,Item Price Credit,518986060301013,SEC,SEC Border Gloss White Half Face Helmet,3206366435-1657616198127-0,3206366435_PH-16060142114,1950,0,0,No,11 Jul 2022 - 17 Jul 2022,paid,516733101000608,520286568649307,Delivered,LEX PH,standard,Dropshipping,513709168373412,,PH0022001106507,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
16-Jul-2022,Orders-Lazada Fees,Payment Fee,518450834963125,FORNIS,PIRELLI ANGEL 150/70x14 MOTORCYCLE TIRES,PZA-PIRELLIANGEL150/70x14,2491279274_PH-11430964454,-96.32,10.32,0,No,11 Jul 2022 - 17 Jul 2022,paid,517515403741476,524795627329863,Delivered,LEX PH,standard,Dropshipping,380416655333120,,PH0022001106507,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
16-Jul-2022,Orders-Sales,Item Price Credit,518450834963125,FORNIS,PIRELLI ANGEL 150/70x14 MOTORCYCLE TIRES,PZA-PIRELLIANGEL150/70x14,2491279274_PH-11430964454,4300,0,0,No,11 Jul 2022 - 17 Jul 2022,paid,516305804299931,521056712581513,Delivered,LEX PH,standard,Dropshipping,454388911398978,,PH0022001106507,July 2022,#N/A,,,,,,,,,,,,,,,,,,,,
