Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up
09-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,506895752738702,PARTS PRO,JOHNSEN'S - USA  Smoke Eliminator w/ Leak Stop,P01-A1-B012-0061,2873617846_PH-13948868341,-8.49,0.91,0,No,06 Jun 2022 - 12 Jun 2022,paid,513952156442318,499316328544568,Delivered,Ninja Van PH,standard,Dropshipping,551918224783072,commission program:107-49742,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
09-Jun-2022,Orders-Lazada Fees,Commission,508509910700043,PARTS PRO,ACDELCO Dex-Cool Premix 4 liters,P01-A1-B003-0160,2864894042_PH-13898467462,-9.37,1,0,No,06 Jun 2022 - 12 Jun 2022,paid,516051346004740,501220524078834,Delivered,J&T Express PH,standard,Dropshipping,363897456774205,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
09-Jun-2022,Orders-Lazada Fees,Payment Fee,508509910700043,PARTS PRO,ACDELCO Dex-Cool Premix 4 liters,P01-A1-B003-0160,2864894042_PH-13898467462,-21.06,2.26,0,No,06 Jun 2022 - 12 Jun 2022,paid,502780722908543,496124622029157,Delivered,J&T Express PH,standard,Dropshipping,361537504466137,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
09-Jun-2022,Orders-Sales,Item Price Credit,508509910700043,PARTS PRO,ACDELCO Dex-Cool Premix 4 liters,P01-A1-B003-0160,2864894042_PH-13898467462,940,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,504379618276209,511020284107040,Delivered,J&T Express PH,standard,Dropshipping,448856545829113,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),503730056506158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-335.5,35.95,0,No,06 Jun 2022 - 12 Jun 2022,paid,514805588476811,500481202068123,Delivered,J&T Express PH,standard,Dropshipping,489531611028353,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),503730056606158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-335.5,35.95,0,No,06 Jun 2022 - 12 Jun 2022,paid,502975612357195,514033509420514,Delivered,J&T Express PH,standard,Dropshipping,447265490125999,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Commission,503730056606158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-77.75,8.33,0,No,06 Jun 2022 - 12 Jun 2022,paid,503035866924185,496926491299611,Delivered,J&T Express PH,standard,Dropshipping,405430969582284,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Payment Fee,503730056606158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-174.72,18.72,0,No,06 Jun 2022 - 12 Jun 2022,paid,514092865515918,508432028747779,Delivered,J&T Express PH,standard,Dropshipping,500283953455221,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Sales,Item Price Credit,503730056606158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,7800,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,500973511752456,498887350032054,Delivered,J&T Express PH,standard,Dropshipping,438352834553465,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Commission,503730056506158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-77.75,8.33,0,No,06 Jun 2022 - 12 Jun 2022,paid,498375796860756,497299615387922,Delivered,J&T Express PH,standard,Dropshipping,541698940126211,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Payment Fee,503730056506158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,-174.72,18.72,0,No,06 Jun 2022 - 12 Jun 2022,paid,514588596893573,497744015746498,Delivered,J&T Express PH,standard,Dropshipping,388026646166450,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Sales,Item Price Credit,503730056506158,PARTS PRO,ADDO INDIA truck tire R-1 8.3-20,3001093668-1651482171622-0,3001093668_PH-14729337465,7800,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,501232386756039,511719417811597,Delivered,J&T Express PH,standard,Dropshipping,395161660024211,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,507214884146037,REY MOTOPARTS,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-57.98,6.21,0,No,06 Jun 2022 - 12 Jun 2022,paid,507827223080708,502192488178792,Delivered,LEX PH,standard,Dropshipping,404060705916629,commission program:107-49742,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,507214884046037,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-60,6.43,0,No,06 Jun 2022 - 12 Jun 2022,paid,513943618108161,505961711651063,Delivered,LEX PH,standard,Dropshipping,447403627000355,commission program:107-49742,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Commission,509045508228437,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-17.94,1.92,0,No,06 Jun 2022 - 12 Jun 2022,paid,514538152117563,497177021361671,Delivered,LEX PH,standard,Dropshipping,480369497141781,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Payment Fee,509045508228437,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-40.32,4.32,0,No,06 Jun 2022 - 12 Jun 2022,paid,503519707204736,507689744463197,Delivered,LEX PH,standard,Dropshipping,444375575979288,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Sales,Item Price Credit,509045508228437,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,1800,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,513908925313466,513454123562466,Delivered,LEX PH,standard,Dropshipping,460097515551679,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Refunds-Logistics,Shipping Fee Refund to Customer,507162576056745,DGZ,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-108,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,500906360745331,511952522162843,Returned,LEX PH,standard,Dropshipping,489120887920917,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Refunds-Logistics,Shipping Fee Voucher Refund to Laz,507162576056745,DGZ,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-50,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,503236519707020,500696955741860,Returned,LEX PH,standard,Dropshipping,378571685358290,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Refunds-Lazada Fees,Reversal Commission,507162576056745,DGZ,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,98.68,10.57,0,No,06 Jun 2022 - 12 Jun 2022,paid,515869422740134,501842456588573,Returned,LEX PH,standard,Dropshipping,389844506927235,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Refunds-Sales,Reversal Item Price,507162576056745,DGZ,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,-9900,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,514915779248432,505136726091399,Returned,LEX PH,standard,Dropshipping,359838913061594,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Refunds-Marketing Fees,Reversal of Free Shipping Max Fee,507162576056745,DGZ,55L SEC ALLOY BOX SERIES 12 - Adventure JF TOP BOX,2384554968-1632905005662-0,2384554968_PH-10854122069,60,6.43,0,No,06 Jun 2022 - 12 Jun 2022,paid,506188744499841,508924570022380,Returned,LEX PH,standard,Dropshipping,477011700241835,commission program:107-49742,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Commission,507214884146037,REY MOTOPARTS,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-14.46,1.55,0,No,06 Jun 2022 - 12 Jun 2022,paid,506529761308314,514962031124166,Delivered,LEX PH,standard,Dropshipping,550384164321758,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Payment Fee,507214884146037,REY MOTOPARTS,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-32.7,3.5,0,No,06 Jun 2022 - 12 Jun 2022,paid,511776430572621,503132510391944,Delivered,LEX PH,standard,Dropshipping,427073860423392,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Sales,Item Price Credit,507214884146037,REY MOTOPARTS,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,1450,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,501091066559988,508268977309138,Delivered,LEX PH,standard,Dropshipping,530972268371158,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Commission,507214884046037,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-19.84,2.13,0,No,06 Jun 2022 - 12 Jun 2022,paid,505689878034292,502469159690453,Delivered,LEX PH,standard,Dropshipping,397938884494856,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Lazada Fees,Payment Fee,507214884046037,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-44.8,4.8,0,No,06 Jun 2022 - 12 Jun 2022,paid,513193260243681,508153842054272,Delivered,LEX PH,standard,Dropshipping,475343189369558,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Sales,Item Price Credit,507214884046037,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,1990,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,506967557330639,502771552282462,Delivered,LEX PH,standard,Dropshipping,484774532011317,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
08-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,503912064533704,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-12.15,1.3,0,No,06 Jun 2022 - 12 Jun 2022,paid,509917236292616,499989133777087,Delivered,LEX PH,standard,Dropshipping,548234763895621,commission program:107-49742,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Commission,504266512621378,DGZ,Pirelli Angel CT Scooter 90/80 x 14 Tubeless Tire,PIR-ANG-90-x14,1724392340_PH-7437442270,-18.45,1.98,0,No,06 Jun 2022 - 12 Jun 2022,paid,515694586959046,514238319117276,Delivered,J&T Express PH,standard,Dropshipping,365970709333063,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Payment Fee,504266512621378,DGZ,Pirelli Angel CT Scooter 90/80 x 14 Tubeless Tire,PIR-ANG-90-x14,1724392340_PH-7437442270,-48,5.14,0,No,06 Jun 2022 - 12 Jun 2022,paid,496587562053769,512217663621727,Delivered,J&T Express PH,standard,Dropshipping,360189527429695,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Sales,Item Price Credit,504266512621378,DGZ,Pirelli Angel CT Scooter 90/80 x 14 Tubeless Tire,PIR-ANG-90-x14,1724392340_PH-7437442270,1850,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,514047020070297,501898648462929,Delivered,J&T Express PH,standard,Dropshipping,405201043245612,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,504266512621378,DGZ,Pirelli Angel CT Scooter 90/80 x 14 Tubeless Tire,PIR-ANG-90-x14,1724392340_PH-7437442270,-60,6.43,0,No,06 Jun 2022 - 12 Jun 2022,paid,501376472714237,513049200219801,Delivered,J&T Express PH,standard,Dropshipping,545226769084751,commission program:107-49742,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Commission,509908353316391,PARTS PRO,MAG 1 - Premium Gas Treatment,P01-A1-B009-0037,2873440364_PH-13947957649,-1.76,0.19,0,No,06 Jun 2022 - 12 Jun 2022,paid,512691939594843,514413116183080,Delivered,LEX PH,standard,Dropshipping,478431017758723,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Payment Fee,509908353316391,PARTS PRO,MAG 1 - Premium Gas Treatment,P01-A1-B009-0037,2873440364_PH-13947957649,-4.85,0.52,0,No,06 Jun 2022 - 12 Jun 2022,paid,498828043431642,515693469208373,Delivered,LEX PH,standard,Dropshipping,483034865753419,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Sales,Item Price Credit,509908353316391,PARTS PRO,MAG 1 - Premium Gas Treatment,P01-A1-B009-0037,2873440364_PH-13947957649,176,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,504516206208524,495625341302011,Delivered,LEX PH,standard,Dropshipping,453726517697256,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Commission,509165399406262,PARTS PRO,JS Oil Filters C315J,P01-A1-B016-0512,2956808014_PH-14446871777,-5.75,0.62,0,No,06 Jun 2022 - 12 Jun 2022,paid,515581813803688,495976065506274,Delivered,LEX PH,standard,Dropshipping,356414852289802,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Payment Fee,509165399406262,PARTS PRO,JS Oil Filters C315J,P01-A1-B016-0512,2956808014_PH-14446871777,-12.9,1.38,0,No,06 Jun 2022 - 12 Jun 2022,paid,512503765622679,495984069711516,Delivered,LEX PH,standard,Dropshipping,488838194017014,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Sales,Item Price Credit,509165399406262,PARTS PRO,JS Oil Filters C315J,P01-A1-B016-0512,2956808014_PH-14446871777,576,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,505055911565407,515026432602583,Delivered,LEX PH,standard,Dropshipping,486247267443312,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Commission,504733433136932,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0014,2935412198_PH-14297172417,-61.8,6.62,0,No,06 Jun 2022 - 12 Jun 2022,paid,500176393266727,509776408270378,Delivered,J&T Express PH,standard,Dropshipping,393745531434478,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Payment Fee,504733433136932,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0014,2935412198_PH-14297172417,-150.24,16.1,0,No,06 Jun 2022 - 12 Jun 2022,paid,509475012139925,501106178775281,Delivered,J&T Express PH,standard,Dropshipping,507660544454080,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Sales,Item Price Credit,504733433136932,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0014,2935412198_PH-14297172417,6200,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,501094231295558,509588566231146,Delivered,J&T Express PH,standard,Dropshipping,396223032256984,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Commission,504733433036932,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0014,2935412198_PH-14297172417,-61.8,6.62,0,No,06 Jun 2022 - 12 Jun 2022,paid,503398037198673,498732058468803,Delivered,J&T Express PH,standard,Dropshipping,522010534365783,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Lazada Fees,Payment Fee,504733433036932,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0014,2935412198_PH-14297172417,-150.24,16.1,0,No,06 Jun 2022 - 12 Jun 2022,paid,513887680521402,500182059736621,Delivered,J&T Express PH,standard,Dropshipping,375621573405748,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
07-Jun-2022,Orders-Sales,Item Price Credit,504733433036932,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0014,2935412198_PH-14297172417,6200,0,0,No,06 Jun 2022 - 12 Jun 2022,paid,508471296568112,504432487231189,Delivered,J&T Express PH,standard,Dropshipping,458259043546121,,PH0022001106507,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
05-Jun-2022,Orders-Lazada Fees,Commission Discount/Rebate,PH7S34CDK5-ZZ6PMPC-220602,AAF,,,,619.14,66.34,0,No,30 May 2022 - 05 Jun 2022,paid,497296726391789,512699004973316,Delivered,J&T Express PH,standard,Dropshipping,385978418870945,Commission rebate for 5.16 to 5.22,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
05-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,507024110710915,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-60,6.43,0,No,30 May 2022 - 05 Jun 2022,paid,507494969969004,500393292059562,Delivered,Ninja Van PH,standard,Dropshipping,541686414999318,commission program:107-49742,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
04-Jun-2022,Orders-Lazada Fees,Commission,507024110710915,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-17.94,1.92,0,No,30 May 2022 - 05 Jun 2022,paid,498306073472046,515005734240310,Delivered,Ninja Van PH,standard,Dropshipping,380909604001814,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
04-Jun-2022,Orders-Lazada Fees,Payment Fee,507024110710915,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-47.29,5.07,0,No,30 May 2022 - 05 Jun 2022,paid,506685637135392,497100772035032,Delivered,Ninja Van PH,standard,Dropshipping,380624615440057,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
04-Jun-2022,Orders-Sales,Item Price Credit,507024110710915,REY MOTOPARTS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,1800,0,0,No,30 May 2022 - 05 Jun 2022,paid,510902029996936,497414387790687,Delivered,Ninja Van PH,standard,Dropshipping,405256129856196,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Commission,507221324029854,REY MOTOPARTS,PIRELLI DIABLO 150/60x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO150/60x17,2491270662_PH-11431213547,-58.32,6.25,0,No,30 May 2022 - 05 Jun 2022,paid,514445096565293,508721725846227,Delivered,LEX PH,standard,Dropshipping,537319265048818,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Payment Fee,507221324029854,REY MOTOPARTS,PIRELLI DIABLO 150/60x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO150/60x17,2491270662_PH-11431213547,-141.5,15.16,0,No,30 May 2022 - 05 Jun 2022,paid,513011631316851,512425127007841,Delivered,LEX PH,standard,Dropshipping,436265432145516,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Sales,Item Price Credit,507221324029854,REY MOTOPARTS,PIRELLI DIABLO 150/60x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO150/60x17,2491270662_PH-11431213547,5850,0,0,No,30 May 2022 - 05 Jun 2022,paid,503779810526905,502494641816449,Delivered,LEX PH,standard,Dropshipping,426200563216534,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Commission,504934192176794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-3.04,0.33,0,No,30 May 2022 - 05 Jun 2022,paid,514652134284807,508009659748479,Delivered,Ninja Van PH,standard,Dropshipping,439531788134525,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Payment Fee,504934192176794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-8.59,0.92,0,No,30 May 2022 - 05 Jun 2022,paid,507815047729913,505450898649855,Delivered,Ninja Van PH,standard,Dropshipping,486727765623824,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Sales,Item Price Credit,504934192176794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,304,0,0,No,30 May 2022 - 05 Jun 2022,paid,506840689368951,509705448609529,Delivered,Ninja Van PH,standard,Dropshipping,552750942705507,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Commission,504934192076794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-3.04,0.33,0,No,30 May 2022 - 05 Jun 2022,paid,515705341910123,506167809707049,Delivered,Ninja Van PH,standard,Dropshipping,479549448792127,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Payment Fee,504934192076794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-8.59,0.92,0,No,30 May 2022 - 05 Jun 2022,paid,506523919899948,505882633072636,Delivered,Ninja Van PH,standard,Dropshipping,483875522544449,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Sales,Item Price Credit,504934192076794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,304,0,0,No,30 May 2022 - 05 Jun 2022,paid,505749994396458,508571779911600,Delivered,Ninja Van PH,standard,Dropshipping,453677049496018,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,504934192176794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-12.15,1.3,0,No,30 May 2022 - 05 Jun 2022,paid,512501494458525,509175465266453,Delivered,Ninja Van PH,standard,Dropshipping,500161497329214,commission program:107-49742,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,504934192076794,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1qt,P01-A1-B009-0098,2889256444_PH-14035434982,-12.15,1.3,0,No,30 May 2022 - 05 Jun 2022,paid,504486470258954,502819199104281,Delivered,Ninja Van PH,standard,Dropshipping,388158040485409,commission program:107-49742,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Marketing Fees,Free Shipping Max Fee,505160072617172,KPH,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-1,2360399607_PH-10735210856,-60,6.43,0,No,30 May 2022 - 05 Jun 2022,paid,507324052265920,503706561944917,Delivered,LEX PH,standard,Dropshipping,446627224111263,commission program:107-49742,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Commission,505160072617172,KPH,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-1,2360399607_PH-10735210856,-20.93,2.24,0,No,30 May 2022 - 05 Jun 2022,paid,506240371671418,498522127798888,Delivered,LEX PH,standard,Dropshipping,386933612421751,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
03-Jun-2022,Orders-Lazada Fees,Payment Fee,505160072617172,KPH,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-1,2360399607_PH-10735210856,-47.04,5.04,0,No,30 May 2022 - 05 Jun 2022,paid,504848907593256,499918454589140,Delivered,LEX PH,standard,Dropshipping,511878375609970,,PH0022001057411,June 2022,#N/A,,,,,,,,,,,,,,,,,,,,
